ibge_cod,regiao,uf,nome,porte,snt,media_mortes,pc1,prioridade,media_pop,media_frota,meta_pop,meta_veic,meta,meta_round,var,var_perc
315160,Sudeste,Minas Gerais,Planura,Menor porte,Não municipalizado,2,-0.704063923809056,20,12131,5262,1.9966978196351144,1.884220577703509,1.9404591986693118,2,-0.059540801330688176,-0.029770400665344088
315380,Sudeste,Minas Gerais,Queluzito,Menor porte,Não municipalizado,0.333333333333333,-1.28838640393311,20,1938.6666666666667,836,0.3190941807215076,0.29935545476247316,0.3092248177419904,0,-0.024108515591342583,-0.07232554677402782
316000,Sudeste,Minas Gerais,Santo Antônio do Aventureiro,Menor porte,Não municipalizado,0.666666666666667,-1.28617965612665,20,3602,1844.6666666666667,0.5928699650750706,0.6605395082358558,0.6267047366554632,1,-0.03996193001120374,-0.05994289501680558
316010,Sudeste,Minas Gerais,Santo Antônio do Grama,Menor porte,Não municipalizado,0.666666666666667,-1.2644553247101,20,3911.3333333333335,1460.3333333333333,0.6437845798807033,0.5229171640009549,0.5833508719408291,1,-0.08331579472583783,-0.1249736920887567
316050,Sudeste,Minas Gerais,Santo Antônio do Rio Abaixo,Menor porte,Não municipalizado,0.333333333333333,-1.18215375793685,20,1765,596.6666666666666,0.29050957477998324,0.2136548102172356,0.2520821924986094,0,-0.08125114083472357,-0.24375342250417095
316090,Sudeste,Minas Gerais,São Brás do Suaçuí,Menor porte,Não municipalizado,1.333333333333333,-0.176669632656833,20,3737.6666666666665,2015.6666666666667,0.6151999739391788,0.7217713058009072,0.668485639870043,1,-0.6648476934632901,-0.4986357700974677
316230,Sudeste,Minas Gerais,São João da Mata,Menor porte,Não municipalizado,0.666666666666667,-0.552049796498721,20,2749.3333333333335,1829,0.45252558503971707,0.6549295774647887,0.5537275812522529,1,-0.11293908541441411,-0.16940862812162108
316460,Sudeste,Minas Gerais,São Sebastião do Oeste,Menor porte,Não municipalizado,1.333333333333333,-0.407772702107846,20,6774,2963,1.1149642263793804,1.060993077106708,1.087978651743044,1,-0.24535468159028895,-0.18401601119271674
316520,Sudeste,Minas Gerais,São Thomé das Letras,Menor porte,Não municipalizado,1.333333333333333,-1.11332308617956,20,7088.333333333333,1931,1.166701814484673,0.6914538075913106,0.9290778110379918,1,-0.40425552229534123,-0.303191641721506
316700,Sudeste,Minas Gerais,Serranos,Menor porte,Não municipalizado,0.333333333333333,-1.29065291233313,20,1963,870,0.3230993174465196,0.31153019813798044,0.31731475779225005,0,-0.016018575541082936,-0.048055726623248855
317047,Sudeste,Minas Gerais,Uruana de Minas,Menor porte,Não municipalizado,1,-0.663773108738835,20,3263.6666666666665,860,0.53718210513141,0.3079493912628312,0.42256574819712056,0,-0.5774342518028794,-0.5774342518028794
317140,Sudeste,Minas Gerais,Vieiras,Menor porte,Não municipalizado,0.666666666666667,-0.683025525581923,20,3608.6666666666665,1971.6666666666667,0.5939672628079505,0.7060157555502506,0.6499915091791006,1,-0.016675157487566317,-0.025012736231349465
317210,Sudeste,Minas Gerais,Volta Grande,Menor porte,Não municipalizado,1.333333333333333,-0.93774087534005,20,5252,1695.6666666666667,0.8644511539628736,0.6071854857961327,0.7358183198795032,1,-0.5975150134538298,-0.4481362600903725
320440,Sudeste,Espírito Santo,Rio Novo do Sul,Menor porte,Não municipalizado,4,-0.619282818795681,20,11622,7122.333333333333,1.9129191377297254,2.5503700167104317,2.2316445772200786,2,-1.7683554227799214,-0.44208885569498035
320450,Sudeste,Espírito Santo,Santa Leopoldina,Menor porte,Não municipalizado,3,-0.644738103166992,20,12240.333333333334,7178.666666666667,2.0146935024543464,2.570541895440439,2.2926176989473928,2,-0.7073823010526072,-0.2357941003508691
350150,Sudeste,São Paulo,Alvinlândia,Menor porte,Não municipalizado,0.666666666666667,-1.19626487580859,20,3221.6666666666665,1501.6666666666667,0.5302691294142658,0.5377178324182382,0.5339934809162521,1,-0.13267318575041487,-0.19900977862562222
350500,Sudeste,São Paulo,Barão de Antonina,Menor porte,Não municipalizado,0.666666666666667,-0.876840723132669,20,3469.3333333333335,1327.6666666666667,0.5710337401907584,0.4754117927906422,0.5232227664907003,1,-0.14344390017596664,-0.21516585026394988
350510,Sudeste,São Paulo,Barbosa,Menor porte,Não municipalizado,1.333333333333333,-0.0532197330762992,20,7401.666666666667,3282.3333333333335,1.2182748079300336,1.1753401766531393,1.1968074922915863,1,-0.1365258410417467,-0.10239438078131005
350775,Sudeste,São Paulo,Brejo Alegre,Menor porte,Não municipalizado,0.666666666666667,-1.1612192075934,20,2865,1523.3333333333333,0.4715637007051852,0.5454762473143948,0.50851997400979,1,-0.15814669265687697,-0.23722003898531535
353020,Sudeste,São Paulo,Mirante do Paranapanema,Menor porte,Não municipalizado,3.333333333333333,-0.492972114531605,20,18258.333333333332,8709.333333333334,3.0052241659251333,3.1186440677966103,3.061934116860872,3,-0.271399216472461,-0.08141976494173832
353270,Sudeste,São Paulo,Nipoã,Menor porte,Não municipalizado,1,-0.0732830183008094,20,5212.333333333333,3039.6666666666665,0.8579222324522374,1.088445929816185,0.9731840811342112,1,-0.026815918865788824,-0.026815918865788824
353325,Sudeste,São Paulo,Novais,Menor porte,Não municipalizado,1,-0.076644001605304,20,5829,2400,0.9594222727436387,0.859393650035808,0.9094079613897234,1,-0.09059203861027665,-0.09059203861027665
353657,Sudeste,São Paulo,Paulistânia,Menor porte,Não municipalizado,0.666666666666667,-0.745933634809356,20,1833,963,0.30170201165535937,0.344831702076868,0.32326685686611367,0,-0.3433998098005533,-0.5150997147008297
354280,Sudeste,São Paulo,Ribeira,Menor porte,Não municipalizado,0.666666666666667,-1.10567389778797,20,3340.3333333333335,962.3333333333334,0.5498010290595302,0.3445929816185247,0.44719700533902745,0,-0.2194696613276395,-0.3292044919914591
354830,Sudeste,São Paulo,Santo Expedito,Menor porte,Não municipalizado,0.666666666666667,-1.17041137140813,20,3110.6666666666665,1455.6666666666667,0.5119991221618136,0.521246120792552,0.5166226214771827,1,-0.15004404518948422,-0.22506606778422622
354840,Sudeste,São Paulo,Santópolis do Aguapeí,Menor porte,Não municipalizado,1,-1.16093926802464,20,4776.666666666667,1994.3333333333333,0.7862138256085288,0.7141322511339222,0.7501730383712255,1,-0.2498269616287745,-0.2498269616287745
355120,Sudeste,São Paulo,Sarutaiá,Menor porte,Não municipalizado,0.666666666666667,-0.0742558192107152,20,3638,1845.3333333333333,0.5987953728326227,0.660778228694199,0.6297868007634109,1,-0.03687986590325609,-0.05531979885488411
410773,Sul,Paraná,Fernandes Pinheiro,Menor porte,Não municipalizado,1,-1.30591869968734,20,5646,2877.6666666666665,0.9293014499760823,1.0304368584387682,0.9798691542074253,1,-0.020130845792574736,-0.020130845792574736
411140,Sul,Paraná,Ivaí,Menor porte,Não municipalizado,3,-0.0970075861954671,20,13878.333333333334,8360.333333333334,2.2842995554229653,2.993673907853903,2.6389867316384343,3,-0.36101326836156566,-0.12033775612052189
411573,Sul,Paraná,Mato Rico,Menor porte,Não municipalizado,0.666666666666667,-1.22305573448955,20,3272.6666666666665,1638.3333333333333,0.538663457070798,0.5866555263786106,0.5626594917247043,1,-0.10400717494196265,-0.15601076241294393
412700,Sul,Paraná,Teixeira Soares,Menor porte,Não municipalizado,4,-0.747936694465525,20,12365.666666666666,5556.333333333333,2.0353226998324905,1.989615660062067,2.0124691799472787,2,-1.9875308200527213,-0.4968827050131803
