codigo,sigla_uf,nome,regiao,porte,media_mortes,municipalizacao,cluster_A,cluster_B,cluster_C,PC1
280640,SE,Santana do São Francisco,Nordeste,Menor porte,0.6666666666666666,Não municipalizado,1,1,1,0.43653355940519
280650,SE,Santa Rosa de Lima,Nordeste,Menor porte,0.3333333333333333,Não municipalizado,1,2,1,0.774330217820029
280660,SE,Santo Amaro das Brotas,Nordeste,Menor porte,2,Não municipalizado,1,1,1,-0.197373971279883
280680,SE,São Domingos,Nordeste,Menor porte,1.6666666666666667,Não municipalizado,1,2,1,-0.120050143242314
280690,SE,São Francisco,Nordeste,Menor porte,1,Não municipalizado,2,2,1,-0.899813444152163
280700,SE,São Miguel do Aleixo,Nordeste,Menor porte,1,Não municipalizado,2,2,1,-1.15493974080869
280720,SE,Siriri,Nordeste,Menor porte,1,Não municipalizado,1,2,1,0.0499090359913384
280730,SE,Telha,Nordeste,Menor porte,1.3333333333333333,Não municipalizado,2,1,1,-2.69723384939889
280750,SE,Tomar do Geru,Nordeste,Menor porte,2,Não municipalizado,1,1,1,-0.244267087853476
290010,BA,Abaíra,Nordeste,Menor porte,1.3333333333333333,Não municipalizado,1,2,1,0.0106846984302989
290030,BA,Acajutiba,Nordeste,Menor porte,1.6666666666666667,Não municipalizado,1,1,1,-0.202527977649107
290040,BA,Água Fria,Nordeste,Menor porte,0.6666666666666666,Não municipalizado,1,1,1,1.13412743346334
290060,BA,Aiquara,Nordeste,Menor porte,0.3333333333333333,Não municipalizado,1,1,1,0.599541583891958
290090,BA,Almadina,Nordeste,Menor porte,1.3333333333333333,Não municipalizado,2,2,1,-1.33357683128848
290115,BA,América Dourada,Nordeste,Menor porte,7,Não municipalizado,2,1,1,-4.33711819258157
290130,BA,Andaraí,Nordeste,Menor porte,3.3333333333333335,Não municipalizado,2,1,1,-2.10509026735219
290135,BA,Andorinha,Nordeste,Menor porte,1.3333333333333333,Não municipalizado,1,1,1,0.960798914833127
290140,BA,Angical,Nordeste,Menor porte,2.6666666666666665,Não municipalizado,1,1,1,-0.71368848970165
290150,BA,Anguera,Nordeste,Menor porte,0.6666666666666666,Não municipalizado,1,1,1,1.02604162436059
290170,BA,Antônio Cardoso,Nordeste,Menor porte,2,Não municipalizado,1,1,1,-0.321358807737593
290180,BA,Antônio Gonçalves,Nordeste,Menor porte,2,Não municipalizado,1,1,1,-0.807947876121872
290190,BA,Aporá,Nordeste,Menor porte,3.6666666666666665,Não municipalizado,2,1,1,-0.745155415070322
290200,BA,Aracatu,Nordeste,Menor porte,2.3333333333333335,Não municipalizado,1,3,1,-0.162439895817289
290205,BA,Araçás,Nordeste,Menor porte,3,Municipalizado,2,1,1,-0.778636345878831
290220,BA,Aramari,Nordeste,Menor porte,0.6666666666666666,Não municipalizado,3,1,1,1.28713584735366
290225,BA,Arataca,Nordeste,Menor porte,2.3333333333333335,Não municipalizado,2,1,1,-1.56672091602855
290230,BA,Aratuípe,Nordeste,Menor porte,1.3333333333333333,Não municipalizado,1,1,1,-0.171459863550014
290240,BA,Aurelino Leal,Nordeste,Menor porte,0.6666666666666666,Não municipalizado,1,3,1,0.877899899391639
290250,BA,Baianópolis,Nordeste,Menor porte,1.3333333333333333,Não municipalizado,1,1,1,-0.0202092998420272
290265,BA,Banzaê,Nordeste,Menor porte,1.3333333333333333,Não municipalizado,3,1,1,-0.307195939113995
290300,BA,Barra do Mendes,Nordeste,Menor porte,4.666666666666667,Não municipalizado,2,3,1,-3.05901696064209
290310,BA,Barra do Rocha,Nordeste,Menor porte,0.3333333333333333,Não municipalizado,3,1,1,1.27744680907939
290323,BA,Barro Alto,Nordeste,Menor porte,1.6666666666666667,Não municipalizado,1,2,1,-0.255352487012168
290327,BA,Barrocas,Nordeste,Menor porte,2.3333333333333335,Não municipalizado,1,1,1,0.095354949692792
290330,BA,Barro Preto,Nordeste,Menor porte,1,Não municipalizado,2,3,1,-0.903929990784854
290350,BA,Belo Campo,Nordeste,Menor porte,2.6666666666666665,Não municipalizado,1,3,1,-0.187277175920626
290360,BA,Biritinga,Nordeste,Menor porte,1,Não municipalizado,3,1,1,1.37459969928673
290370,BA,Boa Nova,Nordeste,Menor porte,2.3333333333333335,Não municipalizado,2,2,1,-1.37733222603415
290380,BA,Boa Vista do Tupim,Nordeste,Menor porte,2.6666666666666665,Não municipalizado,1,1,1,-0.0661401474534577
290395,BA,Bom Jesus da Serra,Nordeste,Menor porte,1,Não municipalizado,1,3,1,0.338173289497147
290405,BA,Bonito,Nordeste,Menor porte,2.6666666666666665,Não municipalizado,2,2,1,-1.13917558175865
290420,BA,Botuporã,Nordeste,Menor porte,0.6666666666666666,Não municipalizado,1,3,1,1.03239789242324
290430,BA,Brejões,Nordeste,Menor porte,1.6666666666666667,Não municipalizado,1,3,1,-0.315972207318122
290440,BA,Brejolândia,Nordeste,Menor porte,1,Não municipalizado,1,1,1,0.18080166215259
290450,BA,Brotas de Macaúbas,Nordeste,Menor porte,3,Não municipalizado,2,3,1,-2.16442619387484
290470,BA,Buerarema,Nordeste,Menor porte,1.3333333333333333,Não municipalizado,3,2,1,1.30986930838162
290480,BA,Caatiba,Nordeste,Menor porte,0.6666666666666666,Não municipalizado,3,3,1,0.8443343451219
290485,BA,Cabaceiras do Paraguaçu,Nordeste,Menor porte,2.3333333333333335,Não municipalizado,3,1,1,-0.0402113259066979
290510,BA,Caém,Nordeste,Menor porte,1.6666666666666667,Não municipalizado,1,3,1,-0.680636972401761
290530,BA,Cafarnaum,Nordeste,Menor porte,3.3333333333333335,Não municipalizado,1,1,1,-0.771917358329167
290540,BA,Cairu,Nordeste,Menor porte,0.3333333333333333,Não municipalizado,1,1,2,1.12250503613927
290550,BA,Caldeirão Grande,Nordeste,Menor porte,4.333333333333333,Não municipalizado,2,1,1,-2.50151064253634
290610,BA,Canápolis,Nordeste,Menor porte,0.3333333333333333,Não municipalizado,3,1,1,1.75627255875534
290640,BA,Candeal,Nordeste,Menor porte,2.3333333333333335,Não municipalizado,2,1,1,-1.90892220924531
290660,BA,Candiba,Nordeste,Menor porte,4,Não municipalizado,2,2,1,-1.80436441524971
290682,BA,Canudos,Nordeste,Menor porte,4.333333333333333,Não municipalizado,2,1,1,-1.24012480452456
290685,BA,Capela do Alto Alegre,Nordeste,Menor porte,1.6666666666666667,Não municipalizado,1,1,1,-0.221443247176503
290689,BA,Caraíbas,Nordeste,Menor porte,3.3333333333333335,Não municipalizado,2,2,1,-2.96554377970427
290700,BA,Cardeal da Silva,Nordeste,Menor porte,1,Não municipalizado,3,1,1,0.598653446613237
290740,BA,Catolândia,Nordeste,Menor porte,0.3333333333333333,Não municipalizado,3,3,1,0.847410228527838
290755,BA,Caturama,Nordeste,Menor porte,0.6666666666666666,Não municipalizado,3,2,1,1.3443839460778
290760,BA,Central,Nordeste,Menor porte,1.6666666666666667,Não municipalizado,1,2,1,-0.263234736216854
290770,BA,Chorrochó,Nordeste,Menor porte,3.6666666666666665,Não municipalizado,2,1,1,-3.71185906710345
290790,BA,Cipó,Nordeste,Menor porte,2,Não municipalizado,3,1,1,0.666881162359673
290800,BA,Coaraci,Nordeste,Menor porte,1,Não municipalizado,1,3,1,1.09566685512502
290810,BA,Cocos,Nordeste,Menor porte,2,Não municipalizado,1,1,1,0.485517656282618
290830,BA,Conceição do Almeida,Nordeste,Menor porte,2.6666666666666665,Não municipalizado,1,3,1,0.0870299242476395
290870,BA,Condeúba,Nordeste,Menor porte,2.3333333333333335,Não municipalizado,1,3,1,0.409988021147107
290880,BA,Contendas do Sincorá,Nordeste,Menor porte,0.3333333333333333,Não municipalizado,1,1,1,0.811945837417196
290900,BA,Cordeiros,Nordeste,Menor porte,1,Não municipalizado,1,2,1,-0.0763877168383379
290910,BA,Coribe,Nordeste,Menor porte,2,Não municipalizado,1,1,1,0.401325476799877
290920,BA,Coronel João Sá,Nordeste,Menor porte,0.6666666666666666,Não municipalizado,3,1,1,0.841155768688514
290940,BA,Cotegipe,Nordeste,Menor porte,1.6666666666666667,Não municipalizado,1,1,1,0.2760582584683
290950,BA,Cravolândia,Nordeste,Menor porte,0.3333333333333333,Não municipalizado,3,3,1,1.22015796412185
290970,BA,Cristópolis,Nordeste,Menor porte,5.666666666666667,Não municipalizado,2,3,1,-2.56257817325134
291000,BA,Dário Meira,Nordeste,Menor porte,1.3333333333333333,Não municipalizado,1,1,1,-0.571213403944726
291010,BA,Dom Basílio,Nordeste,Menor porte,2.3333333333333335,Não municipalizado,1,1,1,-0.167346257778053
291030,BA,Elísio Medrado,Nordeste,Menor porte,1,Não municipalizado,1,1,1,-0.0265685442965521
291040,BA,Encruzilhada,Nordeste,Menor porte,4.666666666666667,Não municipalizado,2,3,1,-1.84555300548305
291075,BA,Fátima,Nordeste,Menor porte,3.6666666666666665,Não municipalizado,2,1,1,-1.51917789205259
291085,BA,Filadélfia,Nordeste,Menor porte,2,Não municipalizado,1,1,1,0.736759600725106
291090,BA,Firmino Alves,Nordeste,Menor porte,0.6666666666666666,Não municipalizado,3,2,1,0.238057720775646
291100,BA,Floresta Azul,Nordeste,Menor porte,0.6666666666666666,Não municipalizado,3,2,1,1.21808149571836
291125,BA,Gavião,Nordeste,Menor porte,1.3333333333333333,Não municipalizado,2,1,1,-1.32995948729718
291130,BA,Gentio do Ouro,Nordeste,Menor porte,1.6666666666666667,Não municipalizado,1,3,1,-0.786701975172345
291140,BA,Glória,Nordeste,Menor porte,2,Não municipalizado,1,1,1,-0.0655008258039949
291165,BA,Guajeru,Nordeste,Menor porte,0.6666666666666666,Não municipalizado,1,3,1,0.566441751318948
291220,BA,Ibicoara,Nordeste,Menor porte,1,Não municipalizado,1,1,1,0.755716533818896
291230,BA,Ibicuí,Nordeste,Menor porte,1.3333333333333333,Não municipalizado,1,1,1,0.666469140788033
291240,BA,Ibipeba,Nordeste,Menor porte,2.3333333333333335,Não municipalizado,3,3,1,-0.139764897651316
291250,BA,Ibipitanga,Nordeste,Menor porte,0.6666666666666666,Não municipalizado,1,1,1,1.27852862972181
291260,BA,Ibiquera,Nordeste,Menor porte,0.6666666666666666,Não municipalizado,1,3,1,-0.318934615315458
291280,BA,Ibirapuã,Nordeste,Menor porte,1.3333333333333333,Não municipalizado,3,3,1,0.509792029904539
291300,BA,Ibitiara,Nordeste,Menor porte,3,Não municipalizado,3,1,1,-0.330143146303555
291310,BA,Ibititá,Nordeste,Menor porte,1.3333333333333333,Não municipalizado,1,2,1,0.558373569204869
291330,BA,Ichu,Nordeste,Menor porte,0.3333333333333333,Não municipalizado,3,3,1,1.65694338502448
291340,BA,Igaporã,Nordeste,Menor porte,4.333333333333333,Não municipalizado,2,2,1,-1.21295748180471
291345,BA,Igrapiúna,Nordeste,Menor porte,1.6666666666666667,Não municipalizado,1,1,1,-0.102245264256194
291380,BA,Ipecaetá,Nordeste,Menor porte,0.3333333333333333,Não municipalizado,3,1,1,1.78794934026732
291410,BA,Ipupiara,Nordeste,Menor porte,2.3333333333333335,Não municipalizado,2,1,1,-0.876823269295934
291430,BA,Iramaia,Nordeste,Menor porte,1,Não municipalizado,1,1,1,0.221391182861989
291500,BA,Itaeté,Nordeste,Menor porte,1.6666666666666667,Não municipalizado,1,1,1,-0.236794153818505
291510,BA,Itagi,Nordeste,Menor porte,2,Não municipalizado,3,1,1,-0.482430640380027
291520,BA,Itagibá,Nordeste,Menor porte,2.3333333333333335,Não municipalizado,3,1,1,-0.450769039791991
291530,BA,Itagimirim,Nordeste,Menor porte,1.3333333333333333,Não municipalizado,3,3,1,-0.273369673197074
291535,BA,Itaguaçu da Bahia,Nordeste,Menor porte,2.6666666666666665,Não municipalizado,2,2,1,-1.92210772105237
291540,BA,Itaju do Colônia,Nordeste,Menor porte,0.3333333333333333,Não municipalizado,3,1,1,1.44632038831486
291570,BA,Itamari,Nordeste,Menor porte,2.3333333333333335,Não municipalizado,2,1,1,-1.65318938562592
291590,BA,Itanagra,Nordeste,Menor porte,0.3333333333333333,Não municipalizado,3,1,1,1.29731907211347
291600,BA,Itanhém,Nordeste,Menor porte,3,Não municipalizado,3,1,1,-0.264145609969678
291620,BA,Itapé,Nordeste,Menor porte,1,Não municipalizado,3,1,1,0.807730325500257
291630,BA,Itapebi,Nordeste,Menor porte,3.6666666666666665,Não municipalizado,2,1,1,-3.260728685202
291660,BA,Itapitanga,Nordeste,Menor porte,0.3333333333333333,Não municipalizado,3,1,1,1.54773053049114
291670,BA,Itaquara,Nordeste,Menor porte,0.6666666666666666,Não municipalizado,1,2,1,0.109378086760297
291680,BA,Itarantim,Nordeste,Menor porte,0.6666666666666666,Não municipalizado,3,1,1,1.73434549478327
291685,BA,Itatim,Nordeste,Menor porte,4.333333333333333,Não municipalizado,3,1,1,-0.56080174871798
291690,BA,Itiruçu,Nordeste,Menor porte,1.6666666666666667,Não municipalizado,1,3,1,-0.0964681468206999
291720,BA,Ituaçu,Nordeste,Menor porte,4.333333333333333,Não municipalizado,1,1,1,-0.92208163575967
291733,BA,Iuiu,Nordeste,Menor porte,1.6666666666666667,Não municipalizado,3,1,1,0.281289742132912
291735,BA,Jaborandi,Nordeste,Menor porte,2.3333333333333335,Não municipalizado,2,3,2,-0.88894583079772
291740,BA,Jacaraci,Nordeste,Menor porte,2.6666666666666665,Não municipalizado,2,3,1,-0.86131034246463
291780,BA,Jaguaripe,Nordeste,Menor porte,5.333333333333333,Não municipalizado,2,1,1,-2.64136282790675
291790,BA,Jandaíra,Nordeste,Menor porte,1.3333333333333333,Não municipalizado,1,1,1,-0.917684639601381
291820,BA,Jiquiriçá,Nordeste,Menor porte,2,Não municipalizado,1,1,1,0.623252801829209
291830,BA,Jitaúna,Nordeste,Menor porte,2,Não municipalizado,3,1,1,-0.197769698004226
291845,BA,Jucuruçu,Nordeste,Menor porte,1.6666666666666667,Não municipalizado,2,1,1,-0.994797361034824
291850,BA,Jussara,Nordeste,Menor porte,2,Não municipalizado,1,1,1,0.159743027895873
291855,BA,Jussari,Nordeste,Menor porte,1,Não municipalizado,1,3,1,-0.087818580190075
291860,BA,Jussiape,Nordeste,Menor porte,1,Não municipalizado,1,3,1,0.179159606861679
291870,BA,Lafaiete Coutinho,Nordeste,Menor porte,0.3333333333333333,Não municipalizado,1,1,1,0.621176910529587
291875,BA,Lagoa Real,Nordeste,Menor porte,1.3333333333333333,Não municipalizado,3,2,1,0.505583557059896
291890,BA,Lajedão,Nordeste,Menor porte,0.6666666666666666,Não municipalizado,3,3,1,0.316856161768736
291905,BA,Lajedo do Tabocal,Nordeste,Menor porte,0.6666666666666666,Não municipalizado,3,1,1,1.1646224804011
291910,BA,Lamarão,Nordeste,Menor porte,1,Não municipalizado,3,1,1,-0.483068663060076
291930,BA,Lençóis,Nordeste,Menor porte,5.666666666666667,Não municipalizado,2,1,1,-2.7471973339075
291940,BA,Licínio de Almeida,Nordeste,Menor porte,1.3333333333333333,Não municipalizado,3,2,1,0.797217206594816
291960,BA,Macajuba,Nordeste,Menor porte,2,Não municipalizado,2,3,1,-0.732898013066155
291970,BA,Macarani,Nordeste,Menor porte,1,Não municipalizado,1,1,1,1.30088890616568
291990,BA,Macururé,Nordeste,Menor porte,1,Não municipalizado,1,3,1,-0.304834797399504
292000,BA,Maiquinique,Nordeste,Menor porte,0.6666666666666666,Não municipalizado,3,1,1,1.34423030198232
292010,BA,Mairi,Nordeste,Menor porte,1.6666666666666667,Não municipalizado,3,3,1,0.481221569166599
292020,BA,Malhada,Nordeste,Menor porte,1.3333333333333333,Não municipalizado,1,1,1,0.487054640507923
292030,BA,Malhada de Pedras,Nordeste,Menor porte,3,Não municipalizado,2,2,1,-1.91447082543034
292040,BA,Manoel Vitorino,Nordeste,Menor porte,3.6666666666666665,Não municipalizado,2,2,1,-1.96716604158869
292045,BA,Mansidão,Nordeste,Menor porte,0.3333333333333333,Não municipalizado,3,1,1,1.35236839448431
292080,BA,Marcionílio Souza,Nordeste,Menor porte,1.6666666666666667,Não municipalizado,3,2,1,-0.206300478301214
292090,BA,Mascote,Nordeste,Menor porte,4.333333333333333,Não municipalizado,2,1,1,-2.98368617479981
292105,BA,Matina,Nordeste,Menor porte,3,Não municipalizado,2,3,1,-2.12766796546794
292140,BA,Mirangaba,Nordeste,Menor porte,1.3333333333333333,Não municipalizado,1,1,1,0.388394785957291
292145,BA,Mirante,Nordeste,Menor porte,0.3333333333333333,Não municipalizado,3,2,1,1.58659552757958
292160,BA,Morpará,Nordeste,Menor porte,1.3333333333333333,Não municipalizado,2,2,1,-1.16623209304944
292180,BA,Mortugaba,Nordeste,Menor porte,1,Não municipalizado,1,2,1,1.07975280274013
292190,BA,Mucugê,Nordeste,Menor porte,3.6666666666666665,Não municipalizado,2,3,3,-1.67045719696499
292205,BA,Mulungu do Morro,Nordeste,Menor porte,2.6666666666666665,Não municipalizado,2,3,1,-1.33323263520958
292220,BA,Muniz Ferreira,Nordeste,Menor porte,1.6666666666666667,Não municipalizado,2,1,1,-0.706854561451781
292260,BA,Nilo Peçanha,Nordeste,Menor porte,1.3333333333333333,Não municipalizado,3,1,1,0.223532834654571
292265,BA,Nordestina,Nordeste,Menor porte,1.6666666666666667,Não municipalizado,1,2,1,0.275952883927396
292270,BA,Nova Canaã,Nordeste,Menor porte,2,Não municipalizado,1,1,1,-0.686724137002484
292273,BA,Nova Fátima,Nordeste,Menor porte,0.6666666666666666,Não municipalizado,1,1,1,0.890482532579039
292275,BA,Nova Ibiá,Nordeste,Menor porte,0.3333333333333333,Não municipalizado,1,1,1,1.01564878732178
292280,BA,Nova Itarana,Nordeste,Menor porte,2.6666666666666665,Não municipalizado,2,2,1,-3.26133339565937
292285,BA,Nova Redenção,Nordeste,Menor porte,1.6666666666666667,Não municipalizado,2,1,1,-0.895008086355065
292303,BA,Novo Horizonte,Nordeste,Menor porte,3.6666666666666665,Não municipalizado,2,1,1,-1.0393144443106
292305,BA,Novo Triunfo,Nordeste,Menor porte,0.3333333333333333,Não municipalizado,3,1,1,1.74898488420223
292330,BA,Ouriçangas,Nordeste,Menor porte,1.3333333333333333,Não municipalizado,1,1,1,-0.590354715474152
292335,BA,Ourolândia,Nordeste,Menor porte,3.3333333333333335,Não municipalizado,1,1,1,-0.816256036716356
292350,BA,Palmeiras,Nordeste,Menor porte,2.3333333333333335,Não municipalizado,1,2,1,-1.01032107925644
292390,BA,Pau Brasil,Nordeste,Menor porte,1,Não municipalizado,3,1,1,0.956999025936902
292405,BA,Pé de Serra,Nordeste,Menor porte,0.6666666666666666,Não municipalizado,3,1,1,1.61158901612148
292410,BA,Pedrão,Nordeste,Menor porte,0.6666666666666666,Não municipalizado,3,1,1,0.541559069247886
292420,BA,Pedro Alexandre,Nordeste,Menor porte,1,Não municipalizado,1,1,1,-0.0686051245141041
292430,BA,Piatã,Nordeste,Menor porte,0.3333333333333333,Não municipalizado,3,2,1,1.79527183173863
292450,BA,Pindaí,Nordeste,Menor porte,4,Não municipalizado,2,2,1,-2.11719075572043
292465,BA,Pintadas,Nordeste,Menor porte,2.3333333333333335,Não municipalizado,1,2,1,-0.509766545484984
292467,BA,Piraí do Norte,Nordeste,Menor porte,1,Não municipalizado,3,1,1,0.603652713587025
292470,BA,Piripá,Nordeste,Menor porte,0.6666666666666666,Não municipalizado,1,2,1,1.01442970571883
292490,BA,Planaltino,Nordeste,Menor porte,1,Não municipalizado,1,3,1,-0.139133428673843
292525,BA,Ponto Novo,Nordeste,Menor porte,5,Não municipalizado,2,1,1,-2.11966957576451
292540,BA,Potiraguá,Nordeste,Menor porte,1.3333333333333333,Não municipalizado,1,1,1,-0.177162189014765
292560,BA,Presidente Dutra,Nordeste,Menor porte,1,Não municipalizado,1,1,1,1.03262169003281
292570,BA,Presidente Jânio Quadros,Nordeste,Menor porte,0.6666666666666666,Não municipalizado,1,2,1,1.14264888194448
292593,BA,Quixabeira,Nordeste,Menor porte,1,Não municipalizado,1,1,1,0.33772338182245
292610,BA,Retirolândia,Nordeste,Menor porte,1,Não municipalizado,1,1,1,1.28287365349919
292650,BA,Ribeira do Amparo,Nordeste,Menor porte,3.3333333333333335,Não municipalizado,2,1,1,-2.00383066614709
292665,BA,Ribeirão do Largo,Nordeste,Menor porte,0.3333333333333333,Não municipalizado,3,3,1,1.41057011495189
292670,BA,Rio de Contas,Nordeste,Menor porte,3,Não municipalizado,1,1,1,-0.519906733584406
292680,BA,Rio do Antônio,Nordeste,Menor porte,2.3333333333333335,Não municipalizado,1,2,1,-0.331891999406374
292690,BA,Rio do Pires,Nordeste,Menor porte,0.3333333333333333,Não municipalizado,1,1,1,1.42656614300546
292710,BA,Rodelas,Nordeste,Menor porte,1.6666666666666667,Não municipalizado,1,1,1,-0.119254171364254
292730,BA,Salinas da Margarida,Nordeste,Menor porte,1.6666666666666667,Não municipalizado,3,1,1,-0.239581325560006
292760,BA,Santa Brígida,Nordeste,Menor porte,2,Não municipalizado,1,1,1,-0.557945497114313
292780,BA,Santa Cruz da Vitória,Nordeste,Menor porte,1,Não municipalizado,2,2,1,-0.683467212571329
292830,BA,Santanópolis,Nordeste,Menor porte,0.6666666666666666,Não municipalizado,3,1,1,1.24790782240297
292850,BA,Santa Terezinha,Nordeste,Menor porte,4.666666666666667,Não municipalizado,2,3,1,-4.05387615514687
292895,BA,São Domingos,Nordeste,Menor porte,0.6666666666666666,Não municipalizado,1,3,1,1.18841636066114
292900,BA,São Félix,Nordeste,Menor porte,0.3333333333333333,Não municipalizado,3,3,1,1.86908529059367
292905,BA,São Félix do Coribe,Nordeste,Menor porte,4,Não municipalizado,1,1,1,-0.599553384001222
292925,BA,São Gabriel,Nordeste,Menor porte,1.6666666666666667,Não municipalizado,3,1,1,1.14677119612719
292935,BA,São José da Vitória,Nordeste,Menor porte,2.3333333333333335,Não municipalizado,2,1,1,-3.07169421986489
292937,BA,São José do Jacuípe,Nordeste,Menor porte,3.6666666666666665,Não municipalizado,2,1,1,-2.13674511495884
292960,BA,Sapeaçu,Nordeste,Menor porte,5.333333333333333,Não municipalizado,2,1,1,-1.04941099944827
292970,BA,Sátiro Dias,Nordeste,Menor porte,2.6666666666666665,Não municipalizado,1,1,1,-0.239990694790228
292975,BA,Saubara,Nordeste,Menor porte,0.3333333333333333,Municipalizado,3,1,1,1.55444630293034
292980,BA,Saúde,Nordeste,Menor porte,0.6666666666666666,Não municipalizado,1,1,1,1.2967157398631
293000,BA,Sebastião Laranjeiras,Nordeste,Menor porte,1,Não municipalizado,1,3,1,0.468197834862026
293030,BA,Serra Dourada,Nordeste,Menor porte,1.6666666666666667,Não municipalizado,3,3,1,0.90597667006985
293040,BA,Serra Preta,Nordeste,Menor porte,0.6666666666666666,Não municipalizado,3,1,1,1.63178632125647
293060,BA,Serrolândia,Nordeste,Menor porte,1.6666666666666667,Não municipalizado,1,1,1,-0.041591945907638
293075,BA,Sítio do Mato,Nordeste,Menor porte,2,Não municipalizado,1,1,1,-1.39134757549233
293076,BA,Sítio do Quinto,Nordeste,Menor porte,2,Não municipalizado,1,1,1,-0.210847693250419
293080,BA,Souto Soares,Nordeste,Menor porte,3.3333333333333335,Não municipalizado,1,2,1,-1.00422445684429
293090,BA,Tabocas do Brejo Velho,Nordeste,Menor porte,2.6666666666666665,Não municipalizado,2,1,1,-1.48462259347662
293105,BA,Tanque Novo,Nordeste,Menor porte,1.6666666666666667,Não municipalizado,1,3,1,0.129591589178745
293110,BA,Tanquinho,Nordeste,Menor porte,3.3333333333333335,Não municipalizado,2,1,1,-2.72957124812746
293130,BA,Tapiramutá,Nordeste,Menor porte,0.6666666666666666,Não municipalizado,3,2,1,1.37859144902796
293140,BA,Teodoro Sampaio,Nordeste,Menor porte,0.3333333333333333,Não municipalizado,3,3,1,1.46107282029097
293160,BA,Teolândia,Nordeste,Menor porte,3,Não municipalizado,2,1,1,-1.04606908145866
293170,BA,Terra Nova,Nordeste,Menor porte,0.6666666666666666,Não municipalizado,3,1,1,1.32663823015417
293180,BA,Tremedal,Nordeste,Menor porte,3.3333333333333335,Não municipalizado,2,2,1,-0.929409387792922
293210,BA,Ubaíra,Nordeste,Menor porte,3,Não municipalizado,3,1,1,0.373836311319463
293220,BA,Ubaitaba,Nordeste,Menor porte,0.6666666666666666,Não municipalizado,3,3,1,1.74435003981059
293240,BA,Uibaí,Nordeste,Menor porte,3.3333333333333335,Não municipalizado,2,2,1,-1.32256238783094
293245,BA,Umburanas,Nordeste,Menor porte,1.3333333333333333,Não municipalizado,1,2,1,-0.0824947097250776
293260,BA,Urandi,Nordeste,Menor porte,3,Não municipalizado,3,1,1,-0.0343771322912767
293280,BA,Utinga,Nordeste,Menor porte,3.3333333333333335,Não municipalizado,3,1,1,-0.562679793126751
293310,BA,Várzea do Poço,Nordeste,Menor porte,0.6666666666666666,Não municipalizado,1,1,1,0.520913647344687
293315,BA,Várzea Nova,Nordeste,Menor porte,1.6666666666666667,Não municipalizado,1,2,1,-0.435946848830487
293317,BA,Varzedo,Nordeste,Menor porte,0.6666666666666666,Não municipalizado,1,1,1,0.930328517097106
293340,BA,Wagner,Nordeste,Menor porte,2,Não municipalizado,2,3,1,-1.44399637195203
293345,BA,Wanderley,Nordeste,Menor porte,2.6666666666666665,Não municipalizado,1,1,1,-0.515693286677128
310010,MG,Abadia dos Dourados,Sudeste,Menor porte,2.3333333333333335,Não municipalizado,1,3,3,-0.236108755253522
310030,MG,Abre Campo,Sudeste,Menor porte,2,Não municipalizado,1,3,3,0.274403635307305
310040,MG,Acaiaca,Sudeste,Menor porte,0.6666666666666666,Não municipalizado,3,2,1,0.878324889213653
310050,MG,Açucena,Sudeste,Menor porte,2,Não municipalizado,1,1,1,-0.117150830964154
310060,MG,Água Boa,Sudeste,Menor porte,2,Não municipalizado,3,1,1,0.70139809034864
310070,MG,Água Comprida,Sudeste,Menor porte,0.3333333333333333,Não municipalizado,3,3,2,0.900735624124837
310080,MG,Aguanil,Sudeste,Menor porte,0.3333333333333333,Não municipalizado,3,2,3,1.5310177748921
310090,MG,Águas Formosas,Sudeste,Menor porte,4,Não municipalizado,3,3,1,-0.206842829637497
310100,MG,Águas Vermelhas,Sudeste,Menor porte,1.3333333333333333,Não municipalizado,3,3,1,0.425372446772664
310120,MG,Aiuruoca,Sudeste,Menor porte,3,Não municipalizado,2,3,3,-1.75981457886346
310163,MG,Alfredo Vasconcelos,Sudeste,Menor porte,2,Não municipalizado,3,2,3,-0.154039339339492
310180,MG,Alpercata,Sudeste,Menor porte,0.6666666666666666,Não municipalizado,1,1,1,0.828417623603111
310190,MG,Alpinópolis,Sudeste,Menor porte,3.6666666666666665,Não municipalizado,1,3,3,0.641581658428728
310200,MG,Alterosa,Sudeste,Menor porte,1.3333333333333333,Não municipalizado,1,2,3,1.05573463502251
310205,MG,Alto Caparaó,Sudeste,Menor porte,0.3333333333333333,Não municipalizado,1,1,3,1.28033589450363
310210,MG,Alto Rio Doce,Sudeste,Menor porte,1,Não municipalizado,3,1,3,1.16770163048836
310220,MG,Alvarenga,Sudeste,Menor porte,0.3333333333333333,Não municipalizado,1,1,1,1.0895037337414
310230,MG,Alvinópolis,Sudeste,Menor porte,1,Não municipalizado,1,1,3,1.16911679396722
310270,MG,Cachoeira de Pajeú,Sudeste,Menor porte,4,Não municipalizado,2,1,1,-3.02721179438459
310280,MG,Andrelândia,Sudeste,Menor porte,0.6666666666666666,Não municipalizado,3,3,3,1.56557256362967
310285,MG,Angelândia,Sudeste,Menor porte,0.6666666666666666,Não municipalizado,3,1,1,1.37944604442742
310300,MG,Antônio Dias,Sudeste,Menor porte,3.3333333333333335,Não municipalizado,2,1,3,-1.16986292251656
310360,MG,Arantina,Sudeste,Menor porte,0.3333333333333333,Não municipalizado,3,3,3,1.24750757013641
